,name,score,normal_score,rank,prob,prob_flag,prob_sigma
855,新华文轩,138503,0.7257387821611044,196,0.3044428665840617,False,0.4
856,光大银行,142583,0.756805323952456,150,0.8324969012621527,True,0.4
857,美凯龙,141957,0.7520387418050575,154,0.7572477117815406,True,0.4
858,成都银行,149367,0.8084610640290564,101,0.8035336518924487,True,0.4
859,中国石油,150620,0.8180018426723318,87,0.9667306037218898,True,0.4
860,中国科传,122878,0.6067645871880972,504,0.708091635781384,True,0.4
861,紫金银行,141715,0.7501960694733155,155,0.7425499610135037,True,0.4
862,福莱特,118659,0.5746396509582657,614,0.955169193499702,True,0.4
863,中远海发,149538,0.8097631176188409,98,0.9338379842188064,True,0.4
864,长飞光纤,116387,0.5573398512156308,673,0.504802624583836,True,0.4
865,招商轮船,87041,0.3338891807722472,1226,0.4264733741844725,True,0.4
866,正泰电器,133380,0.6867304749069146,273,0.14722718164122514,False,0.4
867,浙商证券,156633,0.863786920072184,52,0.8742265531187552,True,0.4
868,大连港,130925,0.6680372493927557,313,0.8062026148048821,True,0.4
869,中国银河,170247,0.9674486602553852,5,0.5028367850983779,True,0.4
870,海天精工,105822,0.4768942595426822,919,0.5250712085416852,True,0.4
871,江河集团,139707,0.7349064577289445,181,0.3277150197339937,False,0.4
872,中国中免,94834,0.3932277984634245,1109,0.5241957228398113,True,0.4
873,亚星锚链,100326,0.4350458003060968,1021,0.26132714626998965,False,0.4
874,中煤能源,161796,0.9030998012655047,25,0.8911436017867803,True,0.4
875,紫金矿业,96241,0.4039411867723538,1084,0.0693137756677941,False,0.4
876,南方传媒,140010,0.737213605317861,177,0.5579080416068558,True,0.4
877,方正证券,159644,0.8867137233402624,36,0.5957502232590804,True,0.4
878,京运通,114166,0.5404283832453876,727,0.8835655600103709,True,0.4
879,新集能源,155780,0.8572918808202176,56,0.8435331954139497,True,0.4
880,中远海控,128998,0.6533643998751247,359,0.8119981700791946,True,0.4
881,凤凰传媒,144615,0.7722776800603056,141,0.8161019936437054,True,0.4
882,吉视传媒,138930,0.7289901089613268,191,0.6039294940394283,True,0.4
883,永辉超市,88169,0.3424781658557385,1206,0.13058040113078195,False,0.4
884,建设银行,150356,0.8159916546740679,91,0.9676383965363796,True,0.4
885,中国出版,159937,0.8889447274443962,34,0.0,False,0.4
886,苏垦农发,75428,0.2454637518940692,1317,0.19062818132131926,False,0.4
887,金钼股份,157998,0.8741805057450259,44,0.7579446682531802,True,0.4
888,中国汽研,119107,0.5780508790765319,603,0.0038418757593046697,False,0.4
889,玲珑轮胎,119967,0.5845992187678462,577,0.9944508290495986,True,0.4
890,宝钢包装,109690,0.5063465594566401,833,0.263076702684041,False,0.4
891,海南矿业,117433,0.5653044597239038,641,0.4148157532782991,True,0.4
892,招商南油,126333,0.6330721611805286,414,0.527062683699333,True,0.4
893,中国核电,160021,0.8895843327165711,32,0.6865733056023077,True,0.4
894,中国银行,142435,0.7556784003776716,152,0.9395444153881828,True,0.4
895,中国重工,114803,0.5452787232260472,713,0.33283018191562025,False,0.4
896,南京证券,148653,0.8030244192155698,110,0.5428618909783094,True,0.4
897,大唐发电,138448,0.7253199929947994,197,0.39876509899662027,False,0.4
898,金隅集团,152977,0.8359488620356199,68,0.718127104232025,True,0.4
899,丰林集团,132810,0.6823902962742993,283,0.34103868671901216,False,0.4
900,贵阳银行,167909,0.9496463135131843,12,0.860115536326022,True,0.4
901,中信银行,158382,0.8771044155606825,41,0.97657483481437,True,0.4
902,出版传媒,112229,0.5256793902429738,777,0.2400973744306025,False,0.4
903,人民网,151428,0.8241542362427758,81,0.5100233643449348,True,0.4
904,奥康国际,129417,0.6565548118875209,347,0.20885945385624446,False,0.4
905,宏昌电子,118340,0.5722106737936968,621,0.05888478779623224,False,0.4
906,龙宇燃油,110835,0.5150649884642621,804,0.3901230269129623,False,0.4
907,晶方科技,92121,0.3725700710418713,1145,0.33876149667792915,False,0.4
908,联明股份,96825,0.4083879662836649,1076,0.31711960166428954,False,0.4
909,花王股份,93216,0.3809077826255796,1128,0.18341397326129846,False,0.4
910,喜临门,102884,0.4545233037135177,978,0.7801291060372962,True,0.4
911,北特科技,105819,0.4768714164972474,920,0.2141021866881897,False,0.4
912,万盛股份,109609,0.5057297972299,835,0.6002949561649291,True,0.4
913,合锻智能,97301,0.4120123961593226,1068,0.2333251289081604,False,0.4
914,创力集团,124709,0.6207064592518141,458,0.4168880633743042,True,0.4
915,亚普股份,113546,0.5357074871888586,745,0.03868347596787956,False,0.4
916,弘讯科技,126633,0.6353564657240103,408,0.5998652116525682,True,0.4
917,新宏泰,84129,0.3117161980035179,1251,0.2553779145656234,False,0.4
918,中衡设计,139737,0.7351348881832926,180,0.12551934187184724,False,0.4
919,中设集团,121550,0.5966527324089514,539,0.15850430159226464,False,0.4
920,中科曙光,127234,0.6399326891594521,395,0.02551157970504109,False,0.4
921,爱普股份,126807,0.6366813623592298,404,0.0,False,0.4
922,山东华鹏,126556,0.6347701608911833,411,0.2637522896777728,False,0.4
923,新通联,99088,0.4256192368899955,1046,0.001266869598757983,False,0.4
924,威帝股份,80459,0.2837715390882579,1280,0.4577868104545492,True,0.4
925,大豪科技,127977,0.6455901500788085,379,0.019936217994215497,False,0.4
926,石大胜华,117698,0.567322262070646,634,0.7813006366612971,True,0.4
927,千禾味业,81701,0.2932285598982723,1269,0.032988844351864006,False,0.4
928,赛福天,81730,0.2934493760041422,1268,0.8293791928843735,True,0.4
929,天鹅股份,137095,0.7150177795036967,219,0.02688538173726736,False,0.4
930,全筑股份,116418,0.5575758960184571,671,0.23084686956163805,False,0.4
931,安德利,52315,0.06947331551575789,1400,0.5054860476352536,True,0.4
932,德新交运,97805,0.415850027792372,1061,0.1272799307228321,False,0.4
933,三维股份,91519,0.3679862332579513,1159,0.013808680571661836,False,0.4
934,常熟汽饰,124311,0.6176759485574617,469,0.0823559247949208,False,0.4
935,如通股份,126733,0.6361179005718376,405,0.1612481063879736,False,0.4
936,凯众股份,122553,0.6042899239326587,511,0.17905202118217092,False,0.4
937,华立股份,103944,0.4625945131004865,953,0.1806176445161988,False,0.4
938,泛微网络,76978,0.2572659920353915,1303,0.06991782190168462,False,0.4
939,新坐标,138062,0.7223808544821863,205,0.1946921788795114,False,0.4
940,美思德,140947,0.7443482498420023,166,0.03068174099188249,False,0.4
941,华脉科技,116180,0.5557636810806283,678,0.20368230268393456,False,0.4
942,广州酒家,87205,0.3351379339226839,1223,0.020860805869589574,False,0.4
943,福达合金,120093,0.5855586266761085,570,0.24153748779776565,False,0.4
944,科林电气,116268,0.5564337437467163,677,0.35165458964219953,False,0.4
945,台华新材,81028,0.2881041033723949,1276,0.6299289232911172,True,0.4
946,德邦股份,129898,0.6602173135055699,336,0.08221450457149879,False,0.4
947,永吉股份,129407,0.6564786684027382,348,0.17468387314200282,False,0.4
948,倍加洁,114503,0.5429944186825654,719,0.1224927980355688,False,0.4
949,国检集团,108017,0.4936077544524903,865,0.12624097160765446,False,0.4
950,禾望电气,109739,0.5067196625320755,830,0.9886964724569228,True,0.4
951,音飞储存,114045,0.5395070470795167,730,0.016388684518390963,False,0.4
